execID,orderID,clOrdID,clOrdLinkID,account,symbol,side,lastQty,lastPx,underlyingLastPx,lastMkt,lastLiquidityInd,simpleOrderQty,orderQty,price,displayQty,stopPx,pegOffsetValue,pegPriceType,currency,settlCurrency,execType,ordType,timeInForce,execInst,contingencyType,exDestination,ordStatus,triggered,workingIndicator,ordRejReason,simpleLeavesQty,leavesQty,simpleCumQty,cumQty,avgPx,commission,tradePublishIndicator,multiLegReportingType,text,trdMatchID,execCost,execComm,homeNotional,foreignNotional,transactTime,timestamp
e5c5a781-9db4-9838-6a95-7bffbbde5f19,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9472.07,,XBME,,,1,9472.07,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9472.07,9.4e-05,,SingleSecurity,Funding,aeb27a99-3da6-16b3-23d2-992a986ac7ed,-10557.0,1.0,0.00010557,-1,2020-06-17T12:00:00.000Z,2020-06-17T12:00:00.047Z
3ee42ae7-a076-a3bf-b010-41cc9577c3c2,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9451.66,,XBME,,,1,9451.66,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9451.66,0.0001,,SingleSecurity,Funding,dbfa0900-1786-e556-1676-f273b40f46df,-10580.0,1.0,0.00010580000000000001,-1,2020-06-17T04:00:00.000Z,2020-06-17T04:00:00.009Z
b514e417-712d-0b35-001f-fdfe7bbcb003,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9503.47,,XBME,,,1,9503.47,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9503.47,0.000338,,SingleSecurity,Funding,cc42a881-19c8-6429-2870-28837533c162,-10522.0,4.0,0.00010522,-1,2020-06-16T20:00:00.000Z,2020-06-16T20:00:00.027Z
60ab1178-3712-9c16-42ea-b749a045d038,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9507.98,,XBME,,,1,9507.98,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9507.98,0.0001,,SingleSecurity,Funding,9dbabac0-1849-84c1-c19a-db0b6336fd79,-10517.0,1.0,0.00010517,-1,2020-06-16T12:00:00.000Z,2020-06-16T12:00:00.027Z
691456b2-091b-c1dc-6bee-c27fdcca1903,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9569.75,,XBME,,,1,9569.75,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9569.75,-0.0015,,SingleSecurity,Funding,1afbbc16-80d5-f52b-f7fc-50e4d3d19bbd,-10450.0,-16.0,0.00010449999999999999,-1,2020-06-16T04:00:00.000Z,2020-06-16T04:00:00.027Z
c8e30b4a-dc05-d19b-503b-7da29c6a2a4d,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9418.49,,XBME,,,1,9418.49,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9418.49,-0.0045,,SingleSecurity,Funding,5fc13b2c-eead-6369-7ca3-8e02852eb127,-10617.0,-48.0,0.00010617,-1,2020-06-15T20:00:00.000Z,2020-06-15T20:00:00.027Z
e038964f-d934-ee58-6fe9-8386335be50d,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9109.5,,XBME,,,1,9109.5,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9109.5,-0.002694,,SingleSecurity,Funding,ec63fb25-87f3-f0c4-a11f-dcdb332b535c,-10978.0,-30.0,0.00010978,-1,2020-06-15T12:00:00.000Z,2020-06-15T12:00:00.031Z
3a368bf5-4fda-2fe7-94e1-c9cc3532da90,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9149.86,,XBME,,,1,9149.86,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9149.86,8.3e-05,,SingleSecurity,Funding,cdd11c68-8fbe-8a95-4fe0-543006e7cf66,-10929.0,1.0,0.00010929,-1,2020-06-15T04:00:00.000Z,2020-06-15T04:00:00.027Z
f19d944b-614d-d256-b1df-c4e690625d17,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9394.43,,XBME,,,1,9394.43,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9394.43,0.000338,,SingleSecurity,Funding,26d96fe2-8448-a67e-e4fc-d1d12a732ae6,-10645.0,4.0,0.00010645,-1,2020-06-14T20:00:00.000Z,2020-06-14T20:00:00.031Z
75ca1bdf-0d66-25fc-aba9-07b977e31b62,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9425.74,,XBME,,,1,9425.74,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9425.74,0.0001,,SingleSecurity,Funding,d6375325-af0b-c67f-0690-44dd15a9f748,-10609.0,1.0,0.00010609,-1,2020-06-14T12:00:00.000Z,2020-06-14T12:00:00.027Z
a427a6c0-3a63-7cd9-03e9-886030be7792,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9432.61,,XBME,,,1,9432.61,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9432.61,0.000407,,SingleSecurity,Funding,55fe63e9-18e4-adf8-5a1d-9cd2c60643ae,-10602.0,4.0,0.00010602,-1,2020-06-14T04:00:00.000Z,2020-06-14T04:00:00.031Z
bb5cb8cd-ad33-fd19-888d-d16cb1786240,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9405.33,,XBME,,,1,9405.33,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9405.33,0.0031,,SingleSecurity,Funding,56c5399d-e234-df18-d388-28fc76826ffa,-10632.0,33.0,0.00010632,-1,2020-06-13T20:00:00.000Z,2020-06-13T20:00:00.031Z
ca35d910-b936-fb2a-96be-74dae7a1d2f1,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9403.67,,XBME,,,1,9403.67,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9403.67,0.0001,,SingleSecurity,Funding,06e3c0d6-06bd-0974-3af4-d5200a62d288,-10634.0,1.0,0.00010634,-1,2020-06-13T12:00:00.000Z,2020-06-13T12:00:00.005Z
6805dcd3-3457-7ed3-bc79-3016b38afe90,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9407.02,,XBME,,,1,9407.02,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9407.02,0.0015,,SingleSecurity,Funding,6cf31dfa-0cc0-dc11-9b8e-53a02f271e7c,-10630.0,16.0,0.0001063,-1,2020-06-13T04:00:00.000Z,2020-06-13T04:00:00.031Z
b4b75fbc-eac7-affc-94a7-097e280d3b50,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9426.87,,XBME,,,1,9426.87,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9426.87,0.0045,,SingleSecurity,Funding,1b52dca1-5238-6756-2d1c-8dbb882b926d,-10608.0,48.0,0.00010608,-1,2020-06-12T20:00:00.000Z,2020-06-12T20:00:00.031Z
22b73feb-6b9e-90f2-bcf5-c301425ed0f1,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9494.81,,XBME,,,1,9494.81,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9494.81,0.00411,,SingleSecurity,Funding,44293a88-ed88-768d-65a3-3eb22bd33a4b,-10532.0,43.0,0.00010532,-1,2020-06-12T12:00:00.000Z,2020-06-12T12:00:00.027Z
39ac19ff-0086-512a-4d0f-207bdefaff97,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9349.21,,XBME,,,1,9349.21,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9349.21,0.004161,,SingleSecurity,Funding,a10ce1f5-ea3b-c27f-98b8-4511f44f5f2d,-10696.0,45.0,0.00010696,-1,2020-06-12T04:00:00.000Z,2020-06-12T04:00:00.045Z
9a079a3f-62bc-cee2-b6ac-5e0a9df07fa0,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9276.03,,XBME,,,1,9276.03,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9276.03,0.0013650000000000001,,SingleSecurity,Funding,2b95eac6-0083-4c96-f818-61d57bc19169,-10780.0,15.0,0.0001078,-1,2020-06-11T20:00:00.000Z,2020-06-11T20:00:00.047Z
42962a6b-c511-b5d6-d594-b01c71c54e3d,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9780.17,,XBME,,,1,9780.17,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9780.17,0.0001,,SingleSecurity,Funding,3c6b1aa3-020d-8ea2-14ba-3fe8d2a1890d,-10225.0,1.0,0.00010225,-1,2020-06-11T12:00:00.000Z,2020-06-11T12:00:00.027Z
4175b6f6-807b-5214-34b8-ce002beaf53f,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9895.3,,XBME,,,1,9895.3,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9895.3,0.0001,,SingleSecurity,Funding,d54d8ce7-9fa8-add3-1041-92a450e34a17,-10106.0,1.0,0.00010106,-1,2020-06-11T04:00:00.000Z,2020-06-11T04:00:00.027Z
b317ea06-ea87-049d-a27b-8aaaf4132ceb,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9852.74,,XBME,,,1,9852.74,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9852.74,0.0001,,SingleSecurity,Funding,37936d6d-453c-a072-ffdb-5a413d8a93ae,-10149.0,1.0,0.00010149,-1,2020-06-10T20:00:00.000Z,2020-06-10T20:00:00.048Z
c0c23738-9e99-0571-dd6a-c34a41fdbc99,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9731.67,,XBME,,,1,9731.67,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9731.67,0.0006940000000000001,,SingleSecurity,Funding,04373d2f-a264-feb8-bccd-d3da63cee5d8,-10276.0,7.0,0.00010276,-1,2020-06-10T12:00:00.000Z,2020-06-10T12:00:00.047Z
f185c7c2-9ac2-7ce2-e910-bb124334765e,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9759.84,,XBME,,,1,9759.84,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9759.84,0.0001,,SingleSecurity,Funding,23f4a793-69fc-b08a-ddd9-7a3563c846dd,-10246.0,1.0,0.00010246,-1,2020-06-10T04:00:00.000Z,2020-06-10T04:00:00.047Z
2a152c5e-972f-0a80-002f-395912bd9bf0,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9732.33,,XBME,,,1,9732.33,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9732.33,0.0001,,SingleSecurity,Funding,9da2d8d7-67c2-7a92-d916-cc2d35af4ddb,-10275.0,1.0,0.00010275,-1,2020-06-09T20:00:00.000Z,2020-06-09T20:00:00.027Z
3028f74b-43d6-3d52-f951-df35a9eedbb6,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9725.72,,XBME,,,1,9725.72,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9725.72,0.0001,,SingleSecurity,Funding,69e6ca04-64e7-2be5-88e6-56310d7a8c1d,-10282.0,1.0,0.00010282,-1,2020-06-09T12:00:00.000Z,2020-06-09T12:00:00.027Z
e195cf42-ea6e-705b-4ace-a0a696d1348b,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9684.66,,XBME,,,1,9684.66,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9684.66,0.0001,,SingleSecurity,Funding,165f731b-1dcd-1c52-2d21-f87c66e409f0,-10326.0,1.0,0.00010326,-1,2020-06-09T04:00:00.000Z,2020-06-09T04:00:00.027Z
a160a07d-a656-7ad4-6a92-e70cecd49bb2,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9695.6,,XBME,,,1,9695.6,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9695.6,-0.0017010000000000003,,SingleSecurity,Funding,e2b8747e-d3d2-0cad-b7c6-4101175d4775,-10314.0,-18.0,0.00010314,-1,2020-06-08T20:00:00.000Z,2020-06-08T20:00:00.004Z
2e370c88-c112-c1e7-78b1-e7eaa64a7acb,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9746.32,,XBME,,,1,9746.32,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9746.32,-0.0045,,SingleSecurity,Funding,638b82da-35a3-b30c-d8a4-ae6053c0888e,-10260.0,-46.0,0.0001026,-1,2020-06-08T12:00:00.000Z,2020-06-08T12:00:00.004Z
90a73aef-6acb-011f-25bb-5cce6ed13975,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9725.09,,XBME,,,1,9725.09,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9725.09,-0.003846,,SingleSecurity,Funding,bde131bb-a279-fe99-a08c-c67268d314ca,-10283.0,-40.0,0.00010283,-1,2020-06-08T04:00:00.000Z,2020-06-08T04:00:00.004Z
6ba55100-591b-fbec-3f0f-20633305ce2d,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9792.28,,XBME,,,1,9792.28,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9792.28,-0.003304,,SingleSecurity,Funding,42c24ec7-51c7-a7c4-aaa4-ec08de27bbd7,-10212.0,-34.0,0.00010212,-1,2020-06-07T20:00:00.000Z,2020-06-07T20:00:00.004Z
09e42dbb-9cd6-b06f-61f7-c638410f37e8,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9573.3,,XBME,,,1,9573.3,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9573.3,-0.003572,,SingleSecurity,Funding,e9e90b33-77d6-6824-6ecf-738b4721b4f6,-10446.0,-37.0,0.00010446,-1,2020-06-07T12:00:00.000Z,2020-06-07T12:00:00.004Z
8b7713f0-1398-4172-c5d8-16f454c579bd,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9684.41,,XBME,,,1,9684.41,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9684.41,-0.003019,,SingleSecurity,Funding,7c8abc47-3f71-08b1-b9c3-bf44eade3406,-10326.0,-31.0,0.00010326,-1,2020-06-07T04:00:00.000Z,2020-06-07T04:00:00.004Z
7bedf4d6-4ed9-dad3-997d-abfd7f51a4b2,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9662.29,,XBME,,,1,9662.29,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9662.29,-0.004074,,SingleSecurity,Funding,a9562b61-535c-4135-bda3-799e6bf2ab2d,-10350.0,-42.0,0.0001035,-1,2020-06-06T20:00:00.000Z,2020-06-06T20:00:00.004Z
2cce9baa-40a8-83a1-a04c-f84e36e0d43e,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9686.06,,XBME,,,1,9686.06,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9686.06,-0.003353,,SingleSecurity,Funding,932aa8d6-cca7-a6a6-7143-2c3366270e1b,-10324.0,-35.0,0.00010324,-1,2020-06-06T12:00:00.000Z,2020-06-06T12:00:00.004Z
b932b429-1e80-7b74-4e4b-f90d90ffd60c,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9628.76,,XBME,,,1,9628.76,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9628.76,-0.002501,,SingleSecurity,Funding,dddb16b8-9a2b-2a57-83f8-12c8e9868d60,-10386.0,-26.0,0.00010386,-1,2020-06-06T04:00:00.000Z,2020-06-06T04:00:00.004Z
74e66f59-f6cf-4081-2b80-b3358e0854ff,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,1,9727.83,,XBME,,,1,9727.83,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,1,9727.83,-0.000122,,SingleSecurity,Funding,845dc134-5977-5a51-7fbb-ac1b77727047,-10280.0,-1.0,0.0001028,-1,2020-06-05T20:00:00.000Z,2020-06-05T20:00:00.004Z
8102c903-7227-f021-5080-93edd5036f34,1545fa04-885d-1acb-797d-78f08065c993,,,63908,XBTUSD,Buy,1,9698.5,,XBME,AddedLiquidity,,1,9698.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,1,9698.5,-0.00025,PublishTrade,SingleSecurity,Submission from testnet.bitmex.com,0950d366-b3b8-a8f4-ebbf-e8122a6e2bcb,-1.000012335,-9.698619630997501e-05,0.00010311,-1,2020-06-05T19:13:17.741Z,2020-06-05T19:13:17.741Z
810448ad-68b0-eec3-bc91-5d9e3323abb2,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,Sell,10000,9026.1,,XBME,RemovedLiquidity,,10000,9026.1,,9060.5,,,USD,XBt,Trade,StopLimit,ImmediateOrCancel,,,XBME,Filled,,False,,,0,,10000,9026.1,0.00075,DoNotPublishTrade,SingleSecurity,Liquidation,bd89e57f-b8e0-6eba-54af-439ff8ffa56b,110790000.0,83092.0,-1.1079,10000,2020-05-21T14:38:54.510Z,2020-05-21T14:38:54.510Z
3b1f81eb-a9ea-c377-6393-d453636183e5,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,10000,9369.43,,XBME,,,10000,9369.43,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,10000,9369.43,-0.002059,,SingleSecurity,Funding,c6fd0b1e-6388-b208-a3f6-f5c165ca6462,-106730000.0,-219757.0,1.0673,-10000,2020-05-21T12:00:00.000Z,2020-05-21T12:00:00.099Z
640349bf-5e8c-aab7-4e92-a160ed32a499,00000000-0000-0000-0000-000000000000,,,63908,XBTUSD,,10000,9466.82,,XBME,,,10000,9466.82,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,False,,,0,,10000,9466.82,-0.002537,,SingleSecurity,Funding,072c5b2b-5ee2-2a0a-777d-afe35cfd82d8,-105630000.0,-267983.0,1.0563,-10000,2020-05-21T04:00:00.000Z,2020-05-21T04:00:00.034Z
8397cc75-6b6e-eb4d-0ded-d66763c0ba22,cc255270-d8c8-d298-e1dd-7e0d7913e3be,,,63908,XBTUSD,Buy,100,9499.5,,XBME,AddedLiquidity,,100,9499.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9499.5,-0.00025,PublishTrade,SingleSecurity,Submitted via API.,edde155f-c37c-df11-2a8c-1afa646bbe3e,-100.0012365,-0.0094996174613175,0.010527,-100,2020-05-21T02:13:02.776Z,2020-05-21T02:13:02.776Z
0ecb4a38-117b-c610-1553-f7605dd6c5be,e0934f46-5c9d-feb5-5d7d-d7ac48c6d83a,,,63908,XBTUSD,Buy,100,9499.5,,XBME,AddedLiquidity,,100,9499.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9499.5,-0.00025,PublishTrade,SingleSecurity,Submitted via API.,ea38473c-b4c6-0ac9-e15f-1a37e3b212ab,-100.0012365,-0.0094996174613175,0.010527,-100,2020-05-21T02:13:02.776Z,2020-05-21T02:13:02.776Z
11754577-9d81-24d5-378f-0befc9eebeb3,ba213252-1087-1019-439e-ee7508ecc14c,,,63908,XBTUSD,Buy,100,9514.5,,XBME,AddedLiquidity,,100,9514.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.0,-0.00025,PublishTrade,SingleSecurity,Submitted via API.,bf835518-fe9c-cee3-8fa7-375dcea110ac,-99.997395,-0.009514252147274999,0.01051,-100,2020-05-21T01:51:05.908Z,2020-05-21T01:51:05.908Z
f39369d8-23cb-a64f-9235-2a856be1286b,210d1875-7c47-358b-5b42-ca2a12b2617b,,,63908,XBTUSD,Buy,100,9515.0,,XBME,RemovedLiquidity,,100,9515.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.0,0.00075,PublishTrade,SingleSecurity,Submitted via API.,6a7124a5-687d-ec2b-a6bf-f420516adbdc,-100.00265,-0.0095152521475,0.01051,-100,2020-05-21T01:49:00.947Z,2020-05-21T01:49:00.947Z
1694db88-ad4d-3272-bcbc-b5431578a8d5,35bc5c12-f967-7abc-81c7-65f8debabe1b,,,63908,XBTUSD,Buy,100,9515.0,,XBME,RemovedLiquidity,,100,9515.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.0,0.00075,PublishTrade,SingleSecurity,Submitted via API.,900834b9-4433-6483-9a9f-7d8c340a6339,-100.00265,-0.0095152521475,0.01051,-100,2020-05-21T01:47:00.866Z,2020-05-21T01:47:00.866Z
2558cfbe-f9b0-abcb-057c-c5242b50b157,05794a27-9c75-86f1-fd89-1f865d6df5fa,,,63908,XBTUSD,Buy,100,9515.0,,XBME,RemovedLiquidity,,100,9515.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.0,0.00075,PublishTrade,SingleSecurity,Submitted via API.,b85e6815-5d2e-a275-1405-856bfc1ae82b,-100.00265,-0.0095152521475,0.01051,-100,2020-05-21T01:46:00.799Z,2020-05-21T01:46:00.799Z
2f151c75-26b2-be16-b115-fe753e5e0252,463d27bc-ed7b-2041-e498-432049413810,,,63908,XBTUSD,Buy,53,9515.5,,XBME,RemovedLiquidity,,100,9515.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.5,0.00075,PublishTrade,SingleSecurity,Submitted via API.,acaba279-ccdd-da3d-e646-0743cb48c390,-52.999146435,-0.005043133779022425,0.00556977,-53,2020-05-21T01:45:00.779Z,2020-05-21T01:45:00.779Z
2a063406-5786-2e09-e1c6-5ea735d1bb8a,463d27bc-ed7b-2041-e498-432049413810,,,63908,XBTUSD,Buy,11,9515.5,,XBME,RemovedLiquidity,,100,9515.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,True,,,53,,47,9515.5,0.00075,PublishTrade,SingleSecurity,Submitted via API.,4afc199e-cf34-8a1c-fb5f-c9adf1ae8a67,-10.999822844999999,-0.0010466881428159748,0.00115599,-11,2020-05-21T01:45:00.779Z,2020-05-21T01:45:00.779Z
e954ca35-ce52-8301-b24b-136d5e6aa56d,463d27bc-ed7b-2041-e498-432049413810,,,63908,XBTUSD,Buy,36,9515.5,,XBME,RemovedLiquidity,,100,9515.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,True,,,64,,36,9515.5,0.00075,PublishTrade,SingleSecurity,Submitted via API.,152ee69c-bb45-e6ea-18f9-d710a67ab15c,-35.999420220000005,-0.0034255248310341006,0.00378324,-36,2020-05-21T01:45:00.779Z,2020-05-21T01:45:00.779Z
9ef16361-0cbd-8330-1c9e-abccac44803d,98aa7f0a-0000-7f42-db2e-03bc7086bdf2,,,63908,XBTUSD,Buy,100,9515.5,,XBME,RemovedLiquidity,,100,9515.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.5,0.00075,PublishTrade,SingleSecurity,Submitted via API.,960eab27-8eca-36a0-6124-862cf21b56fd,-99.99838950000002,-0.009515346752872501,0.010509000000000001,-100,2020-05-21T01:44:00.786Z,2020-05-21T01:44:00.786Z
5ea46ac5-4323-8616-1584-530c3f0ec0ca,fc696368-3241-b9d5-bc28-c3f3a8348a23,,,63908,XBTUSD,Buy,100,9515.5,,XBME,RemovedLiquidity,,100,9519.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9515.5,0.00075,PublishTrade,SingleSecurity,Submitted via API.,07011c8d-187e-1515-c8f7-37c5214173df,-100.04042550000001,-0.0095233483054725,0.010509000000000001,-100,2020-05-21T01:43:00.795Z,2020-05-21T01:43:00.795Z
cff80a9a-638a-be42-4695-d396e2ef31b2,0de1d8df-7ff3-f4d2-7f0f-594491d4818f,,,63908,XBTUSD,Buy,75,9520.0,,XBME,RemovedLiquidity,,100,9520.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9519.2765,0.00075,PublishTrade,SingleSecurity,Submitted via API.,04dcd7a2-8e1f-43eb-ceec-568a0a5dfca1,-74.99856,-0.007139862912,0.007878,-75,2020-05-21T01:42:00.814Z,2020-05-21T01:42:00.814Z
2a10657e-aea2-cd02-d06e-62bdaeadc6ce,0de1d8df-7ff3-f4d2-7f0f-594491d4818f,,,63908,XBTUSD,Buy,25,9516.0,,XBME,RemovedLiquidity,,100,9520.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,True,,,75,,25,9515.5,0.00075,PublishTrade,SingleSecurity,Submitted via API.,01a7d73f-5d7a-40a2-eed8-43b0fbff0157,-25.01142,-0.002381087184,0.00262725,-25,2020-05-21T01:42:00.814Z,2020-05-21T01:42:00.814Z
a7244fc6-bb1e-833e-81c6-99c3c056046d,e4341b85-21f1-b801-d66e-8e7f1a693632,,,63908,XBTUSD,Buy,100,9512.0,,XBME,AddedLiquidity,,100,9512.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9512.0,-0.00025,PublishTrade,SingleSecurity,Submitted via API.,cd26da75-6934-4474-7821-5f32e5538d5a,-99.999656,-0.00951196727872,0.010513,-100,2020-05-21T01:42:00.689Z,2020-05-21T01:42:00.689Z
72b08db4-ae62-6693-d69a-af3afa01edd4,ad0f927b-1a4e-7a59-6e88-bf98d3cbd048,,,63908,XBTUSD,Buy,100,9512.0,,XBME,AddedLiquidity,,100,9512.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9512.0,-0.00025,PublishTrade,SingleSecurity,Submitted via API.,c36961a4-a063-bd63-0cff-3f951c171adf,-99.999656,-0.00951196727872,0.010513,-100,2020-05-21T01:42:00.689Z,2020-05-21T01:42:00.689Z
2f9e33bd-565d-83b4-52da-752442bfd129,4499e7a0-5887-50f2-9885-93bdac74fbf9,,,63908,XBTUSD,Buy,100,9512.0,,XBME,AddedLiquidity,,100,9512.0,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,False,,,0,,100,9512.0,-0.00025,PublishTrade,SingleSecurity,Submitted via API.,be3228e1-2813-985b-70fa-5b9042e8fe98,-99.999656,-0.00951196727872,0.010513,-100,2020-05-21T01:42:00.689Z,2020-05-21T01:42:00.689Z
